Name,Financial Status,Fulfillment Status,Taxes,Total,Discount Amount,Created_at (UTC),Lineitem quantity,Lineitem price,Cancelled at,Payment Method,Refunded Amount,Location,Source,Lineitem name
MX29-2446,paid,fulfilled,124.14,900.0,900.0,04/03/2018 23:07:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,MOLEMAN
MX29-2447,paid,fulfilled,248.28,1800.0,0.0,04/03/2018 23:18:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,OROZCO
MX29-2448,paid,fulfilled,20.69,150.0,0.0,04/03/2018 23:47:00,1,150.0,No cancelado,External Credit,0.0,Tienda A,pos,Estuche
MX29-2449,paid,fulfilled,296.55,2150.0,150.0,05/03/2018 00:12:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,GONZO
MX29-2450,paid,fulfilled,9.66,70.0,0.0,05/03/2018 00:19:00,1,70.0,No cancelado,Cash,0.0,Tienda A,pos,Polanco
MX29-2451,paid,fulfilled,565.52,4100.0,150.0,05/03/2018 00:21:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,MARTIN
MX29-2452,paid,fulfilled,248.28,1800.0,0.0,05/03/2018 00:26:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,MOLEMAN
MX29-2453,paid,fulfilled,317.24,2300.0,0.0,05/03/2018 00:50:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,ALDOUS
MX29-2454,paid,fulfilled,248.28,1800.0,0.0,05/03/2018 01:18:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,ESQUIVEL
MX29-2455,paid,fulfilled,227.58,1650.0,150.0,05/03/2018 01:40:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,MOLEMAN
MX29-2456,paid,fulfilled,0.0,0.0,1800.0,05/03/2018 20:29:00,1,1799.99,No cancelado,No efectuado,0.0,Tienda A,pos,JANIS
MX29-2457,paid,fulfilled,517.24,3750.0,0.0,06/03/2018 18:30:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,ALDOUS
MX29-2458,paid,fulfilled,248.28,1800.0,0.0,06/03/2018 18:41:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,COOPER
MX29-2459,paid,fulfilled,593.1,4300.0,0.0,06/03/2018 20:07:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,MOLEMAN
MX29-2460,paid,fulfilled,248.28,1800.0,0.0,06/03/2018 20:20:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,SEYMOUR
MX29-2461,paid,fulfilled,96.55,700.0,0.0,06/03/2018 22:48:00,1,700.0,No cancelado,External Credit,0.0,Tienda A,pos,Clipon
MX29-2462,paid,fulfilled,248.28,1800.0,0.0,06/03/2018 22:53:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,DARIA JR
MX29-2463,partially_refunded,fulfilled,248.28,1800.0,0.0,06/03/2018 23:00:00,1,1799.99,No cancelado,Cash,150.0,Tienda A,pos,RUDYARD
MX29-2464,paid,fulfilled,344.83,2500.0,0.0,06/03/2018 23:29:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,PARKS
MX29-2465,partially_refunded,fulfilled,248.28,1800.0,0.0,06/03/2018 23:51:00,1,1799.99,No cancelado,Cash,150.0,Tienda A,pos,RAMIREZ
MX29-2466,paid,fulfilled,344.83,2500.0,0.0,08/03/2018 18:53:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,ESQUIVEL
MX29-2467,paid,fulfilled,248.28,1800.0,0.0,08/03/2018 19:15:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,ESQUIVEL
MX29-2468,paid,fulfilled,248.28,1800.0,0.0,08/03/2018 22:51:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,STANLEY
MX29-2469,paid,fulfilled,248.28,1800.0,0.0,08/03/2018 23:35:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,GONZO
MX29-2470,paid,fulfilled,248.28,1800.0,0.0,09/03/2018 00:03:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,CLARK
MX29-2471,paid,fulfilled,317.24,2300.0,0.0,09/03/2018 00:27:00,1,0.01,No cancelado,External Credit,0.0,Tienda A,pos,Micas
MX29-2472,paid,fulfilled,124.14,900.0,0.0,09/03/2018 00:52:00,2,450.0,No cancelado,External Credit,0.0,Tienda A,pos,Mica Monofocal
MX29-2473,paid,fulfilled,248.28,1800.0,0.0,09/03/2018 01:17:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,MOLEMAN
MX29-2474,paid,fulfilled,8.28,60.0,0.0,09/03/2018 19:00:00,2,30.0,No cancelado,External Credit,0.0,Tienda A,pos,Polanco
MX29-2475,paid,fulfilled,248.28,1800.0,0.0,09/03/2018 20:06:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,TRUMAN
MX29-2476,paid,fulfilled,248.28,1800.0,0.0,09/03/2018 21:43:00,1,0.01,No cancelado,External Credit,0.0,Tienda A,pos,Micas
MX29-2477,refunded,fulfilled,248.28,1800.0,0.0,09/03/2018 22:28:00,1,1799.99,No cancelado,External Credit,1800.0,Tienda A,pos,MOLEMAN
MX29-2478,paid,fulfilled,248.28,1800.0,0.0,09/03/2018 23:32:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,BARRAGAN
MX29-2479,paid,fulfilled,517.24,3750.0,0.0,09/03/2018 23:49:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,ESQUIVEL
MX29-2480,paid,fulfilled,227.58,1650.0,150.0,10/03/2018 00:17:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,JANIS
MX29-2481,paid,fulfilled,227.58,1650.0,150.0,10/03/2018 00:24:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,ESQUIVEL
MX29-2482,paid,fulfilled,248.28,1800.0,0.0,10/03/2018 01:07:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,MOLEMAN
MX29-2483,paid,fulfilled,248.28,1800.0,0.0,10/03/2018 01:25:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,GONZO
MX29-2484,paid,fulfilled,248.28,1800.0,0.0,10/03/2018 01:48:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,TRUMAN
MX29-2498,paid,fulfilled,248.28,1800.0,0.0,21/03/2018 23:17:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,ALDOUS
MX29-2499,paid,fulfilled,248.28,1800.0,0.0,22/03/2018 00:28:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,RAMIREZ
MX29-2500,paid,fulfilled,324.14,2350.0,150.0,22/03/2018 01:26:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,PARKS
MX29-2501,paid,fulfilled,344.83,2500.0,0.0,22/03/2018 01:54:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,DARIA JR
MX29-2502,paid,fulfilled,248.28,1800.0,0.0,22/03/2018 18:31:00,1,1799.99,No cancelado,Cash,0.0,Tienda C,pos,WOODY
MX29-2503,partially_refunded,fulfilled,248.28,1800.0,0.0,22/03/2018 19:53:00,1,1799.99,No cancelado,Cash,150.0,Tienda C,pos,MARTIN
MX29-2504,partially_refunded,fulfilled,248.28,1800.0,0.0,22/03/2018 21:07:00,1,1799.99,No cancelado,External Credit,150.0,Tienda C,pos,OROZCO
MX29-2505,paid,fulfilled,317.24,2300.0,0.0,22/03/2018 21:28:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,BARRAGAN
MX29-2506,refunded,unfulfilled,317.24,2300.0,0.0,22/03/2018 21:35:00,1,1799.99,22/3/2018,External Credit,2300.0,Tienda C,pos,STANLEY
MX29-2507,paid,fulfilled,317.24,2300.0,0.0,22/03/2018 21:37:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,STANLEY
MX29-2508,partially_refunded,fulfilled,248.28,1800.0,0.0,22/03/2018 22:22:00,1,1799.99,No cancelado,External Credit,150.0,Tienda C,pos,TRUMAN
MX29-2509,partially_refunded,fulfilled,248.28,1800.0,0.0,23/03/2018 00:01:00,1,1799.99,No cancelado,External Credit,150.0,Tienda C,pos,RAMIREZ
MX29-2510,partially_refunded,fulfilled,248.28,1800.0,0.0,23/03/2018 00:35:00,1,1799.99,No cancelado,External Credit,150.0,Tienda C,pos,SEYMOUR
MX29-2511,partially_refunded,fulfilled,248.28,1800.0,0.0,23/03/2018 01:32:00,1,1799.99,No cancelado,External Credit,150.0,Tienda C,pos,REVUELTAS
MX29-2512,paid,fulfilled,248.28,1800.0,0.0,23/03/2018 01:44:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,WOODY
MX29-2513,paid,fulfilled,248.28,1800.0,0.0,24/03/2018 18:00:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,COOPER
MX29-2514,paid,fulfilled,227.59,1650.0,150.0,24/03/2018 18:53:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,CLARK
MX29-2515,paid,fulfilled,248.28,1800.0,0.0,24/03/2018 19:11:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,TRUMAN
MX29-2516,paid,fulfilled,248.28,1800.0,0.0,24/03/2018 19:37:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,GONZO
MX29-2517,partially_refunded,fulfilled,248.28,1800.0,0.0,24/03/2018 19:53:00,1,1799.99,No cancelado,External Credit,150.0,Tienda C,pos,CLARK
MX29-2518,paid,fulfilled,234.48,1700.0,100.0,24/03/2018 20:10:00,1,1799.99,No cancelado,Cash,0.0,Tienda C,pos,MOLEMAN
MX29-2519,partially_refunded,fulfilled,248.28,1800.0,0.0,24/03/2018 21:58:00,1,1799.99,No cancelado,External Credit,301.0,Tienda C,pos,DARIA
MX29-2520,paid,fulfilled,455.17,3300.0,100.0,24/03/2018 22:16:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,DARIA
MX29-2521,paid,fulfilled,400.0,2900.0,100.0,24/03/2018 22:25:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,DARIA JR
MX29-2522,partially_refunded,fulfilled,1131.03,8200.0,0.0,24/03/2018 23:53:00,1,1799.99,No cancelado,External Credit,150.0,Tienda C,pos,ALDOUS
MX29-2523,paid,fulfilled,234.48,1700.0,100.0,25/03/2018 00:45:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,DARIA
MX29-2524,paid,fulfilled,248.27,1800.0,0.0,25/03/2018 01:31:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,PARKS
MX29-2525,paid,fulfilled,248.28,1800.0,0.0,25/03/2018 01:40:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,BARRAGAN
MX29-2526,paid,fulfilled,227.58,1650.0,150.0,25/03/2018 22:36:00,1,1799.99,No cancelado,Cash,0.0,Tienda C,pos,JANIS
MX29-2527,paid,unfulfilled,0.0,0.0,1800.0,25/03/2018 23:52:00,1,1799.99,14/4/2018,No efectuado,0.0,Tienda C,pos,ALDOUS
MX29-2528,paid,fulfilled,248.28,1800.0,0.0,27/03/2018 22:34:00,1,1799.99,No cancelado,External Credit,0.0,Tienda C,pos,GONZO
MX29-2529,partially_refunded,fulfilled,248.28,1800.0,0.0,27/03/2018 23:25:00,1,1799.99,No cancelado,External Credit,150.0,Tienda C,pos,PARKS
MX29-2530,paid,fulfilled,96.55,700.0,0.0,28/03/2018 00:13:00,1,700.0,No cancelado,External Credit,0.0,Tienda C,pos,Clipon
MX29-2531,partially_refunded,fulfilled,303.45,2200.0,100.0,28/03/2018 18:47:00,1,1799.99,No cancelado,External Credit,50.0,Tienda B,pos,REVUELTAS
MX29-2532,paid,fulfilled,248.28,1800.0,0.0,28/03/2018 19:02:00,1,1799.99,No cancelado,External Credit,0.0,Tienda B,pos,JANIS
MX29-2533,paid,fulfilled,96.55,700.0,0.0,28/03/2018 19:20:00,1,700.0,No cancelado,Cash,0.0,Tienda B,pos,Clipon
MX29-2534,paid,fulfilled,248.28,1800.0,0.0,28/03/2018 19:30:00,1,1799.99,No cancelado,External Credit,0.0,Tienda B,pos,RUDYARD
MX29-2535,paid,fulfilled,248.28,1800.0,0.0,28/03/2018 19:39:00,1,1799.99,No cancelado,External Credit,0.0,Tienda B,pos,DARIA
MX29-2536,paid,fulfilled,862.07,6250.0,0.0,28/03/2018 20:22:00,1,1799.99,No cancelado,External Credit,0.0,Tienda B,pos,PARKS
MX29-2537,paid,fulfilled,344.83,2500.0,0.0,29/03/2018 19:07:00,1,1799.99,No cancelado,Cash,0.0,Tienda B,pos,ALDOUS
MX29-2538,paid,fulfilled,248.28,1800.0,0.0,29/03/2018 19:35:00,1,1799.99,No cancelado,External Credit,0.0,Tienda B,pos,CLARK
MX29-2539,partially_refunded,fulfilled,248.28,1800.0,0.0,29/03/2018 19:51:00,1,1799.99,No cancelado,External Credit,150.0,Tienda B,pos,TRUMAN
MX29-2540,paid,fulfilled,248.28,1800.0,0.0,29/03/2018 22:36:00,1,1799.99,No cancelado,External Credit,0.0,Tienda B,pos,LUCAS
MX29-2541,paid,fulfilled,517.24,3750.0,0.0,29/03/2018 22:45:00,1,1799.99,No cancelado,External Credit,0.0,Tienda B,pos,RUDYARD
MX29-2542,paid,fulfilled,517.24,3750.0,0.0,29/03/2018 22:52:00,1,1799.99,No cancelado,External Credit,0.0,Tienda B,pos,STANLEY
MX29-2543,paid,fulfilled,248.28,1800.0,0.0,29/03/2018 22:58:00,1,1799.99,No cancelado,External Credit,0.0,Tienda B,pos,HAWKING
MX29-2544,paid,fulfilled,248.28,1800.0,0.0,29/03/2018 23:17:00,1,1799.99,No cancelado,Cash,0.0,Tienda B,pos,STANLEY
MX29-2545,paid,fulfilled,248.28,1800.0,0.0,29/03/2018 23:26:00,1,1799.99,No cancelado,Cash,0.0,Tienda B,pos,CHAVELA
MX29-2546,paid,fulfilled,248.28,1800.0,0.0,29/03/2018 23:32:00,1,1799.99,No cancelado,External Credit,0.0,Tienda B,pos,LUCAS
MX29-2547,paid,fulfilled,248.28,1800.0,0.0,29/03/2018 23:43:00,1,1799.99,No cancelado,External Credit,0.0,Tienda B,pos,GONZO
MX29-2548,paid,fulfilled,248.28,1800.0,0.0,29/03/2018 23:48:00,1,1799.99,No cancelado,Cash,0.0,Tienda B,pos,CLARK
MX29-2549,paid,fulfilled,248.28,1800.0,0.0,30/03/2018 00:17:00,1,1799.99,No cancelado,Cash,0.0,Tienda B,pos,DARIA
MX29-2550,paid,fulfilled,248.28,1800.0,0.0,30/03/2018 19:51:00,1,1799.99,No cancelado,Cash + External Credit,0.0,Tienda B,pos,DARIA
MX29-2551,paid,fulfilled,227.58,1650.0,150.0,30/03/2018 21:17:00,1,1799.99,No cancelado,External Credit,0.0,Tienda B,pos,RUDYARD
MX29-2552,paid,fulfilled,248.28,1800.0,0.0,30/03/2018 22:00:00,1,1799.99,No cancelado,External Credit,0.0,Tienda B,pos,PARKS
MX29-2553,paid,fulfilled,344.83,2500.0,0.0,30/03/2018 22:16:00,1,1799.99,No cancelado,Cash,0.0,Tienda B,pos,ALDOUS
MX29-2554,paid,fulfilled,248.28,1800.0,0.0,30/03/2018 22:20:00,1,1799.99,No cancelado,Cash,0.0,Tienda B,pos,REVUELTAS
MX29-2555,paid,fulfilled,248.28,1800.0,0.0,30/03/2018 22:29:00,1,1799.99,No cancelado,External Credit,0.0,Tienda B,pos,MOLEMAN
MX29-2556,paid,fulfilled,248.28,1800.0,0.0,30/03/2018 22:54:00,1,1799.99,No cancelado,Cash,0.0,Tienda B,pos,SEYMOUR
MX29-2557,paid,fulfilled,317.24,2300.0,0.0,30/03/2018 23:48:00,1,1799.99,No cancelado,External Credit,0.0,Tienda B,pos,HAWKING
MX29-2558,paid,fulfilled,248.28,1800.0,0.0,31/03/2018 18:24:00,1,1799.99,No cancelado,External Credit,0.0,Tienda B,pos,RAMIREZ
MX29-2559,paid,fulfilled,344.83,2500.0,0.0,31/03/2018 18:38:00,1,1799.99,No cancelado,External Credit,0.0,Tienda B,pos,CLARK
MX29-2560,paid,fulfilled,344.83,2500.0,0.0,31/03/2018 19:17:00,1,1799.99,No cancelado,External Credit,0.0,Tienda B,pos,ALDOUS
MX29-2561,paid,fulfilled,517.24,3750.0,0.0,31/03/2018 19:53:00,1,1799.99,No cancelado,External Credit,0.0,Tienda B,pos,ALDOUS
MX29-2562,paid,fulfilled,248.28,1800.0,0.0,31/03/2018 21:17:00,1,1799.99,No cancelado,External Credit,0.0,Tienda B,pos,PARKS
MX29-2563,paid,fulfilled,248.28,1800.0,0.0,31/03/2018 21:33:00,1,1799.99,No cancelado,External Credit,0.0,Tienda B,pos,MARTIN
MX29-2564,paid,fulfilled,496.55,3600.0,0.0,31/03/2018 21:59:00,1,1799.99,No cancelado,External Credit,0.0,Tienda B,pos,GINSBERG
MX29-2565,paid,fulfilled,248.28,1800.0,0.0,31/03/2018 22:29:00,1,1799.99,No cancelado,External Credit,0.0,Tienda B,pos,DARIA
MX29-2566,paid,fulfilled,248.28,1800.0,0.0,31/03/2018 22:42:00,1,1799.99,No cancelado,External Credit,0.0,Tienda B,pos,CLARK
MX29-2567,paid,fulfilled,248.28,1800.0,0.0,31/03/2018 22:47:00,1,1799.99,No cancelado,External Credit,0.0,Tienda B,pos,JANIS
MX29-2568,partially_refunded,fulfilled,248.28,1800.0,0.0,31/03/2018 23:05:00,1,1799.99,No cancelado,External Credit,151.0,Tienda B,pos,TRUMAN
MX29-2569,paid,fulfilled,248.28,1800.0,0.0,31/03/2018 23:07:00,1,1799.99,No cancelado,Cash,0.0,Tienda B,pos,ESQUIVEL
MX29-2570,paid,fulfilled,248.28,1800.0,0.0,31/03/2018 23:13:00,1,1799.99,No cancelado,External Credit,0.0,Tienda B,pos,DARIA
MX29-2571,paid,fulfilled,248.28,1800.0,0.0,31/03/2018 23:15:00,1,1799.99,No cancelado,External Credit,0.0,Tienda B,pos,OROZCO
MX29-2572,paid,fulfilled,248.28,1800.0,0.0,31/03/2018 23:20:00,1,1799.99,No cancelado,External Credit,0.0,Tienda B,pos,ALDOUS
MX29-2573,paid,fulfilled,317.24,2300.0,0.0,01/04/2018 00:14:00,1,1799.99,No cancelado,External Credit,0.0,Tienda B,pos,STANLEY
MX29-2574,paid,fulfilled,317.24,2300.0,0.0,01/04/2018 00:17:00,1,1799.99,No cancelado,External Credit,0.0,Tienda B,pos,TRUMAN
MX29-2575,paid,fulfilled,517.24,3750.0,0.0,01/04/2018 01:06:00,1,1799.99,No cancelado,External Credit,0.0,Tienda B,pos,BARRAGAN
MX29-2576,paid,fulfilled,248.28,1800.0,0.0,01/04/2018 01:09:00,1,1799.99,No cancelado,External Credit,0.0,Tienda B,pos,JANIS
MX29-2577,paid,fulfilled,248.28,1800.0,0.0,01/04/2018 01:34:00,1,1799.99,No cancelado,External Credit,0.0,Tienda B,pos,MOLEMAN
MX30-1674,paid,fulfilled,248.28,1800.0,0.0,02/01/2018 18:17:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,PARKS
MX30-1675,paid,fulfilled,248.28,1800.0,0.0,02/01/2018 18:30:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,ALDOUS
MX30-1676,partially_refunded,fulfilled,248.28,1800.0,0.0,02/01/2018 18:35:00,1,1799.99,No cancelado,Cash,150.0,Tienda A,pos,COOPER
MX30-1677,paid,fulfilled,248.28,1800.0,0.0,02/01/2018 18:52:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,JANIS
MX30-1678,paid,fulfilled,6.9,50.0,0.0,02/01/2018 18:54:00,1,50.0,No cancelado,Cash,0.0,Tienda A,pos,Polanco
MX30-1679,paid,fulfilled,248.28,1800.0,0.0,02/01/2018 19:01:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,JANIS
MX30-1680,refunded,fulfilled,344.83,2500.0,0.0,02/01/2018 19:14:00,1,1799.99,No cancelado,External Credit,2500.0,Tienda A,pos,ALDOUS
MX30-1681,paid,fulfilled,248.28,1800.0,0.0,02/01/2018 19:30:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,ALDOUS
MX30-1682,paid,fulfilled,248.28,1800.0,0.0,02/01/2018 20:34:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,ESQUIVEL
MX30-1683,partially_refunded,fulfilled,593.1,4299.99,0.0,02/01/2018 20:41:00,1,1799.99,No cancelado,External Credit,150.0,Tienda A,pos,DARIA
MX30-1684,partially_refunded,fulfilled,248.28,1800.0,0.0,02/01/2018 20:44:00,1,1799.99,No cancelado,External Credit,150.0,Tienda A,pos,PARKS
MX30-1685,partially_refunded,fulfilled,179.31,1950.0,3900.0,02/01/2018 22:03:00,1,1799.99,No cancelado,External Credit,150.0,Tienda A,pos,CLARK
MX30-1686,paid,fulfilled,737.93,5350.0,0.0,02/01/2018 22:10:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,ESQUIVEL
MX30-1687,partially_refunded,fulfilled,248.28,1800.0,0.0,02/01/2018 22:15:00,1,1799.99,No cancelado,External Credit,150.0,Tienda A,pos,RUDYARD
MX30-1688,partially_refunded,fulfilled,248.28,1800.0,0.0,02/01/2018 22:18:00,1,1799.99,No cancelado,External Credit,150.0,Tienda A,pos,WOODY
MX30-1689,paid,fulfilled,248.28,1800.0,0.0,02/01/2018 22:24:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,ESQUIVEL
MX30-1690,paid,fulfilled,248.28,1800.0,0.0,02/01/2018 22:25:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,HAWKING
MX30-1691,paid,fulfilled,0.0,0.0,1800.0,02/01/2018 22:40:00,1,1799.99,No cancelado,No efectuado,0.0,Tienda A,pos,BARRAGAN
MX30-1692,partially_refunded,fulfilled,248.28,1800.0,0.0,02/01/2018 23:52:00,1,1799.99,No cancelado,External Credit,150.0,Tienda A,pos,CLARK
MX30-1693,paid,fulfilled,248.28,1800.0,0.0,03/01/2018 00:10:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,BARRAGAN
MX30-1694,paid,fulfilled,248.28,1800.0,0.0,03/01/2018 00:30:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,RAMIREZ
MX30-1695,paid,fulfilled,248.28,1800.0,0.0,03/01/2018 01:24:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,SEYMOUR
MX30-1696,paid,fulfilled,248.28,1800.0,0.0,03/01/2018 01:38:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,BARRAGAN
MX30-1697,paid,fulfilled,248.28,1800.0,0.0,03/01/2018 01:46:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,WOODY
MX30-1698,paid,fulfilled,96.55,700.0,0.0,04/01/2018 18:18:00,1,700.0,No cancelado,External Credit,0.0,Tienda A,pos,Clipon
MX30-1699,paid,fulfilled,248.28,1800.0,0.0,04/01/2018 18:56:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,JANIS
MX30-1700,partially_refunded,fulfilled,248.28,1800.0,0.0,04/01/2018 19:17:00,1,1799.99,No cancelado,Cash,150.0,Tienda A,pos,JANIS
MX30-1701,paid,fulfilled,248.28,1800.0,0.0,04/01/2018 19:39:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,BARRAGAN
MX30-1702,paid,fulfilled,248.28,1800.0,0.0,04/01/2018 20:11:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,DARIA
MX30-1703,paid,fulfilled,248.28,1800.0,0.0,04/01/2018 20:17:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,PARKS
MX30-1704,partially_refunded,fulfilled,248.28,1800.09,0.0,04/01/2018 20:25:00,1,1799.99,No cancelado,External Credit,150.0,Tienda A,pos,RUDYARD
MX30-1705,paid,fulfilled,9.66,70.0,0.0,04/01/2018 21:21:00,1,70.0,No cancelado,Cash,0.0,Tienda A,pos,Polanco
MX30-1706,paid,fulfilled,248.28,1800.0,0.0,04/01/2018 21:41:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,ALDOUS
MX30-1707,paid,fulfilled,255.17,1850.0,0.0,05/01/2018 18:26:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,HAWKING
MX30-1708,paid,fulfilled,248.28,1800.0,0.0,05/01/2018 18:31:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,CLARK
MX30-1709,paid,fulfilled,248.28,1800.0,0.0,05/01/2018 18:48:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,STANLEY
MX30-1710,paid,fulfilled,248.28,1800.0,0.0,05/01/2018 19:10:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,MARTIN
MX30-1711,paid,fulfilled,248.28,1800.0,0.0,05/01/2018 19:29:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,DARIA JR
MX30-1712,paid,fulfilled,248.28,1800.0,0.0,05/01/2018 20:32:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,MARTIN
MX30-1713,partially_refunded,fulfilled,248.28,1800.0,0.0,05/01/2018 20:34:00,1,1799.99,No cancelado,External Credit,150.0,Tienda A,pos,DARIA
MX30-1714,partially_refunded,fulfilled,248.28,1800.0,0.0,05/01/2018 20:45:00,1,1799.99,No cancelado,External Credit,150.0,Tienda A,pos,RUDYARD
MX30-1715,paid,fulfilled,19.31,140.0,0.0,05/01/2018 20:51:00,2,70.0,No cancelado,Cash,0.0,Tienda A,pos,Polanco
MX30-1716,paid,fulfilled,248.28,1800.0,0.0,05/01/2018 20:55:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,CLARK
MX30-1717,refunded,unfulfilled,248.28,1800.0,0.0,05/01/2018 21:03:00,1,1799.99,20/1/2018,External Credit,1800.0,Tienda A,pos,MARTIN
MX30-1718,paid,fulfilled,248.28,1800.0,0.0,05/01/2018 21:11:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,BARRAGAN
MX30-1719,paid,fulfilled,248.28,1800.0,0.0,05/01/2018 21:21:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,CLARK
MX30-1720,paid,fulfilled,0.0,0.0,1800.0,05/01/2018 21:35:00,1,1799.99,No cancelado,No efectuado,0.0,Tienda A,pos,ALDOUS
MX30-1721,paid,fulfilled,0.0,1800.0,0.0,05/01/2018 21:43:00,1,1800.0,No cancelado,Cash,0.0,Tienda A,pos,Tarjeta de Regalo Anti
MX30-1722,paid,fulfilled,0.0,1800.0,0.0,05/01/2018 21:49:00,1,1800.0,No cancelado,External Credit,0.0,Tienda A,pos,Tarjeta de Regalo Anti
MX30-1723,paid,fulfilled,496.55,3600.0,0.0,05/01/2018 22:02:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,PARKS
MX30-1724,partially_refunded,fulfilled,248.28,1800.0,0.0,05/01/2018 22:57:00,1,1799.99,No cancelado,External Credit,150.0,Tienda A,pos,BARRAGAN
MX30-1725,paid,fulfilled,296.55,2150.0,150.0,05/01/2018 23:11:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,SEYMOUR
MX30-1726,paid,fulfilled,19.31,140.0,0.0,05/01/2018 23:16:00,2,70.0,No cancelado,Cash,0.0,Tienda A,pos,Polanco
MX30-1727,paid,fulfilled,248.28,1800.0,0.0,05/01/2018 23:20:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,BARRAGAN
MX30-1728,paid,fulfilled,248.28,1800.0,0.0,05/01/2018 23:32:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,CLARK
